1108939,7577156,-28.785155392212893
1108939,6669588,-29.359553173568838
1108939,7724054,-29.9928590606059
1108939,2846462,-30.163567359193355
1108939,6273537,-30.551656604859055
1108939,2044726,-30.69258641290546
1108939,3259017,-30.73049057275729
1108939,4104109,-30.739712600989964
1108939,8027461,-30.82103038358283
1108939,1835131,-30.85531496681312
1108939,7889053,-30.89389632874038
1108939,6707713,-30.924040246060585
1108939,4036414,-30.938936870538853
1108939,119359,-31.265661191552468
1108939,1448805,-31.298030501245442
1108939,5553585,-31.444469782268968
1108939,5794106,-31.519989933063464
1108939,4568144,-31.59373803563909
1108939,6327128,-31.671908009546186
1108939,6707716,-31.72803927518705
1108939,7152561,-31.73037194541328
1108939,3445023,-31.859744794831187
1108939,3923907,-31.930097145805693
1108939,6529622,-31.969823126407906
1108939,7491705,-31.98828323765099
1108939,6707715,-32.06524741821254
1108939,3466273,-32.13700876149651
1108939,160716,-32.25936028292112
1108939,2405827,-32.51109952156679
1108939,7698352,-32.69534746988746
1108939,5614793,-32.70827429403689
1108939,8476367,-32.96653418521306
1108939,7423808,-32.99232092171504
1108939,841371,-33.00000987622242
1108939,1887084,-33.0263380761728
1108939,1053672,-33.366576392362504
1108939,6559817,-33.39118497354278
1108939,5698642,-33.41392396408399
1108939,8620089,-33.49966983061544
1108939,5291621,-33.530546971899305
1108939,4374720,-33.53153488847744
1108939,6388082,-33.594381031059285
1108939,7651010,-33.62175511609341
1108939,2735037,-33.6274448000692
1108939,4631244,-33.630512245001206
1108939,8065642,-33.66697737693576
1108939,3004816,-33.66869596068909
1108939,5163856,-33.688242571533785
1108939,3398735,-33.689939228443585
1108939,6849948,-33.71062988885655
1108939,1742847,-33.73563362366684
1108939,7564444,-33.77341900397108
1108939,1231448,-33.77843766728359
1108939,3549439,-33.77963479842641
1108939,3832666,-33.78813015553662
1108939,7000936,-33.798025321072195
1108939,3367394,-33.85791597049951
1108939,6871640,-33.88025787540951
1108939,5970931,-33.97153911925154
1108939,1667520,-33.975231253322605
1108939,8754942,-34.05473237721443
1108939,1224789,-34.05804385892813
1108939,4404545,-34.07411087883818
1108939,4799672,-34.10263129160355
1108939,5460121,-34.2035054723139
1108939,3351100,-34.211472537203875
1108939,7634011,-34.211703252672045
1108939,5300406,-34.22588899089442
1108939,4537644,-34.27314520083606
1108939,2764268,-34.28058046198324
1108939,8532675,-34.284075032002974
1108939,4036410,-34.29343655349253
1108939,2152036,-34.338006728374715
1108939,6822520,-34.376565547920656
1108939,6679352,-34.383926894347766
1108939,6551140,-34.39637211969849
1108939,2464262,-34.40634485035123
1108939,2194177,-34.41851657139922
1108939,8181777,-34.42520135445188
1108939,5696659,-34.4525336810493
1108939,3759808,-34.455455889983085
1108939,7352917,-34.460684364314076
1108939,1231450,-34.460684364314076
1108939,3130232,-34.46503793518381
1108939,6788178,-34.472048532428
1108939,3283059,-34.48674923561315
1108939,7575369,-34.5228085358964
1108939,226281,-34.546977470422476
1108939,7274049,-34.558709507116454
1108939,5203394,-34.567009102721016
1108939,7102724,-34.59499816154258
1108939,7880690,-34.59848494862591
1108939,6299786,-34.600260169487136
1108939,6238857,-34.61103324902186
1108939,698449,-34.64301424845832
1108939,8077365,-34.666894951188766
1108939,7865321,-34.69347563222844
1108939,1460267,-34.70509712797404
1108939,140444,-34.727506709954724
1108939,5696660,-34.73194170136508
1112389,4931198,-32.731269727850325
1112389,8138768,-34.18788609926145
1112389,4337251,-34.42903861768412
1112389,8138766,-35.24320060053344
1112389,7817890,-35.330270473923605
1112389,7119576,-35.713053055762536
1112389,8138765,-35.8339790810366
1112389,8138769,-36.19650632709988
1112389,5892677,-36.202957896015135
1112389,7181880,-36.799625013422535
1112389,5892680,-36.8764106439488
1112389,4337253,-37.025673345086915
1112389,6064417,-37.33875535446097
1112389,6064419,-37.65199502497046
1112389,6064420,-37.65199502497046
1112389,6064418,-37.65199502497046
1112389,4931197,-37.69933192351649
1112389,5892681,-37.896984309957276
1112389,2639248,-37.9269782896116
1112389,8138763,-37.97355825737452
1112389,1250266,-38.518244297379404
1112389,5892684,-38.51862279051176
1112389,6780774,-38.578928370169734
1112389,952750,-38.6372575306137
1112389,8138762,-38.68858175926492
1112389,6780773,-38.689542605808356
1112389,8138767,-38.7526042664522
1112389,1357130,-38.874031841546994
1112389,5892682,-38.9957486172644
1112389,5139660,-39.0342294263953
1112389,4284832,-39.05235519341214
1112389,5139657,-39.10061984891285
1112389,7558109,-39.13967055576272
1112389,5139658,-39.16646384200497
1112389,5139659,-39.16646384200497
1112389,5139661,-39.16646384200497
1112389,4931195,-39.235356272396736
1112389,1250258,-39.32346301276975
1112389,8060375,-39.38687994443678
1112389,4790816,-39.412391509779276
1112389,4337245,-39.43027829145906
1112389,2472193,-39.4782355028714
1112389,6746142,-39.50960149177163
1112389,6780771,-39.54648262578176
1112389,2086171,-39.64974612404883
1112389,8060368,-39.663116483189874
1112389,2086170,-39.69337493663785
1112389,3394196,-39.70020230803118
1112389,6667097,-39.75994033553047
1112389,6780768,-39.7648728153057
1112389,3904149,-39.787347059809804
1112389,6766797,-39.86905144798124
1112389,3616675,-39.911716179989355
1112389,7651152,-39.932739331676984
1112389,5974814,-40.01630806590171
1112389,7523035,-40.05979990790038
1112389,1904447,-40.07371439423595
1112389,4615686,-40.09440496707947
1112389,4790809,-40.11209616564992
1112389,7759969,-40.15163221118597
1112389,7524966,-40.17792944648615
1112389,6082984,-40.17902827887542
1112389,7651153,-40.19761207273848
1112389,8060371,-40.284662504555584
1112389,3835495,-40.29820605590577
1112389,8634010,-40.31941978540697
1112389,190722,-40.33066069772513
1112389,5984721,-40.35053120820379
1112389,4076,-40.37210180425019
1112389,6064415,-40.373200635001815
1112389,5054161,-40.40562871632732
1112389,190730,-40.46487972225965
1112389,4855805,-40.47240746932474
1112389,1015766,-40.49411951432698
1112389,2436039,-40.532778409672645
1112389,8837646,-40.60829937302247
1112389,2639251,-40.697495583109685
1112389,7523033,-40.700141569288675
1112389,7558106,-40.74865385022974
