1108939,2846462,0.43574567675576964
1108939,6669588,0.4120201761241463
1108939,4390191,0.3972008353631207
1108939,7804766,0.39019686258631164
1108939,2387200,0.38693746419174546
1108939,4016943,0.38033324149879316
1108939,5291621,0.3769504030048417
1108939,6273537,0.3759464089094328
1108939,7724054,0.37032490736986917
1108939,25753,0.3664620417083032
1108939,2834911,0.3650465963102871
1108939,5803262,0.3648200228993076
1108939,4104109,0.36359600459135155
1108939,5163856,0.35855826960693815
1108939,8096932,0.3575126673400931
1108939,375864,0.35319065116600673
1108939,2834919,0.3514543669350644
1108939,4016944,0.3505056637223867
1108939,3499836,0.3483971883676336
1108939,702597,0.34543069135502075
1108939,7651010,0.3453901406030344
1108939,4631244,0.3451651663562657
1108939,242056,0.34282762596860944
1108939,5318841,0.3416319645252053
1108939,7814529,0.34106099409462715
1108939,1957452,0.33983416083789164
1108939,119359,0.3390502646887298
1108939,7329472,0.3387081012780407
1108939,3529234,0.33730889389325563
1108939,8841203,0.3371558640990134
1108939,7454708,0.3362812979141706
1108939,6807723,0.3362749805695836
1108939,8532675,0.33503493807726437
1108939,6707713,0.33385166427504687
1108939,3529237,0.33384702354343554
1108939,8661642,0.33367329510315286
1108939,1382796,0.33241561296765176
1108939,2453260,0.33234744655883364
1108939,1835131,0.3319080455408109
1108939,5152544,0.33160150383089
1108939,3899055,0.32970928707605307
1108939,6238857,0.32936483339954825
1108939,4881065,0.32896774402705165
1108939,1448805,0.32861301647146157
1108939,6047893,0.32762440571558854
1108939,6164673,0.327029504947727
1108939,3865302,0.326672568283137
1108939,8596282,0.3258864904105397
1108939,1851519,0.32548018083197905
1108939,5617396,0.3245901931181387
1108939,4374720,0.3223398674929082
1108939,4078352,0.32214599175210334
1108939,841371,0.3212756316800515
1108939,1597334,0.32120307785501795
1108939,3899061,0.3209707315424528
1108939,7405170,0.3208036849793418
1108939,3557725,0.3193228111151103
1108939,5807716,0.3192443122687989
1108939,6960206,0.319235111583497
1108939,1081238,0.3190080991008724
1108939,8343919,0.31839035007029126
1108939,4799672,0.31824118268201546
1108939,6335029,0.3167012827026269
1108939,1199019,0.31666719000897164
1108939,7777453,0.31662256811264633
1108939,4251218,0.3161874599352183
1108939,2011059,0.31558266727352585
1108939,6871640,0.31410161518750096
1108939,4746823,0.3137557178185593
1108939,7889053,0.31368795708924
1108939,4207158,0.31358429767649504
1108939,1976200,0.31344384930626834
1108939,6969425,0.3131005718565705
1108939,8088001,0.31306125777864363
1108939,5337029,0.31286492733548543
1108939,7428365,0.3127586826970938
1108939,6707716,0.3122152804810268
1108939,2834913,0.31102467092970365
1108939,1406041,0.31047223487430825
1108939,6092801,0.31033006295514787
1108939,8309578,0.3100153293416098
1108939,3294462,0.3098412421633374
1108939,6164667,0.30756751260043613
1108939,4205822,0.30746436235989644
1108939,3026339,0.307366654598261
1108939,4806489,0.30735096999770944
1108939,63291,0.30673113236915156
1108939,5654411,0.30642111852629583
1108939,6405188,0.30540256951189526
1108939,5203394,0.30514005690237733
1108939,4016848,0.3045554670195401
1108939,7698352,0.3043855005476411
1108939,3615744,0.3038789374843167
1108939,6335034,0.30357029088321186
1108939,3506104,0.30333797677371505
1108939,1702231,0.3030521652282064
1108939,7340851,0.3020656116481822
1108939,5579740,0.30195755071971675
1108939,3097883,0.3017458028663239
1108939,8692484,0.30148465216055004
1112389,8138765,0.7726828231652769
1112389,5892677,0.7120486224981843
1112389,5892681,0.6150549655779785
1112389,8138768,0.6063951665175032
1112389,3394193,0.6024709912966464
1112389,3394197,0.5892850579000626
1112389,4931198,0.5714928448479688
1112389,6832274,0.5575069246617438
1112389,6780774,0.5476400407857095
1112389,6780773,0.5401047079338609
1112389,5892680,0.5376909025052612
1112389,8138763,0.527413624796316
1112389,4284833,0.5263746167674779
1112389,4284840,0.5224859987303289
1112389,5099993,0.5216438378349432
1112389,5892682,0.5212914792039254
1112389,5099991,0.5184160198452663
1112389,4284834,0.5172438417695769
1112389,1403457,0.5159189001738853
1112389,7817890,0.5104895114864234
1112389,7224811,0.5026329385999863
1112389,952750,0.5009575517910678
1112389,2713004,0.4992111115101303
1112389,7936677,0.4988130026539458
1112389,2086170,0.49689109943686055
1112389,8732300,0.49609304075762817
1112389,4790816,0.4911634250051872
1112389,2472193,0.4898865596374335
1112389,2086171,0.4897128196213838
1112389,3394196,0.4787997512007107
1112389,2472195,0.4764794939708837
1112389,4069,0.46934448846802196
1112389,5290393,0.4657567432018809
1112389,648294,0.46538606956304024
1112389,7632756,0.46422456876725093
1112389,5222231,0.4637987091548656
1112389,6064417,0.46048360711473507
1112389,4284835,0.454551585304578
1112389,5225573,0.45069175229340563
1112389,4337245,0.44836582867254865
1112389,4931197,0.4465553377981128
1112389,4337251,0.4442194619789255
1112389,4790809,0.4429309654285278
1112389,8138782,0.44211861684974924
1112389,452838,0.4407065464180629
1112389,452842,0.4407065464180629
1112389,452836,0.4407065464180629
1112389,452837,0.4407065464180629
1112389,452841,0.4407065464180629
1112389,1510661,0.43960242898211677
1112389,8097868,0.4392679514257636
1112389,7523036,0.4380278760780505
1112389,2472194,0.4372338494080101
1112389,5054164,0.43395542994160113
1112389,4046104,0.4331729025708768
1112389,8138767,0.4316871495231459
1112389,7120426,0.43107286187527444
1112389,7120427,0.43107286187527444
1112389,1953577,0.42892214507531884
1112389,3873935,0.4279348772595788
1112389,2622738,0.42789092362671804
1112389,7651152,0.4264042396252452
1112389,4284837,0.4250312076126188
1112389,5016978,0.41825036279811284
1112389,6766060,0.41677852335170157
1112389,5892684,0.41644853456152786
1112389,7119607,0.41577993405873975
1112389,5584711,0.4156959346052094
1112389,7592539,0.41564428476185733
1112389,7936683,0.4108170546973855
1112389,5016975,0.40842574744221855
1112389,7523038,0.40788145135887593
1112389,6064419,0.4059655994045985
1112389,6064418,0.4056192813572009
1112389,1133822,0.40543415139203043
1112389,4071,0.4028396673841614
1112389,7651153,0.40216229712326784
1112389,4931199,0.39882207510429496
1112389,6794355,0.39729740518096085
1112389,6064420,0.39728283074224785
1112389,6082981,0.39629227451787113
1112389,7523034,0.3951616083602678
1112389,7936679,0.39020843399476596
1112389,1394176,0.38996593427496296
1112389,392995,0.388465853685854
1112389,6746142,0.3866375099798825
1112389,2086173,0.38538562947899824
1112389,2959506,0.3849966457018115
1112389,7936685,0.3845535463882803
1112389,2472200,0.38424289584150817
1112389,4076,0.38398020739039296
1112389,4284839,0.3837281115522961
1112389,1449007,0.38342782838181866
1112389,1394174,0.3833200751459875
1112389,7523040,0.383084394340405
1112389,7117139,0.3806284387317797
1112389,6832272,0.37992370826955385
1112389,2086178,0.379800354025521
1112389,7413424,0.3797045147907412
1112389,4570639,0.37903727632764644
792752,6571521,0.5717089829699737
792752,8803599,0.49136240897897476
792752,8803603,0.45000977167684436
792752,8803596,0.3759294420622427
792752,8803604,0.30934298427691553
792752,8803598,0.2649830210801319
792752,8803602,0.2334995066102373
792752,8803595,0.22496642074720521
792752,8666254,0.1707585889329728
792752,6348951,0.13072363059971093
792752,5080327,0.1156609589180921
792752,5080330,0.11563870465738457
1119729,982588,0.4915052536802153
1119729,6098307,0.4853367403719578
1119729,3451057,0.4715599396458085
1119729,4103693,0.4590133163045844
1119729,6083373,0.4525252633602593
1119729,4469209,0.44594835152374723
1119729,982580,0.44141978699334594
1119729,4103696,0.44141978699334594
1119729,5183625,0.4367633227225189
1119729,4469208,0.4326681282476312
1119729,6133909,0.43092736484761945
1119729,4037446,0.423674236342722
1119729,2109505,0.4193166499563478
1119729,2787567,0.41887048211682987
1119729,3451055,0.41820302258856
1119729,2787566,0.4176159362182501
1119729,5183620,0.410951504775635
1119729,8537212,0.40437514649834166
1119729,8721935,0.3988781179587139
1119729,5875858,0.3910499383778492
1119729,2159307,0.38402609372452984
1119729,4594468,0.3814365618382814
1119729,2218824,0.38062161642355996
1119729,385220,0.3795550765999716
1119729,5183624,0.3790337391829613
1119729,5876399,0.36888593584787543
1119729,330794,0.3657048966651086
1119729,8537204,0.36375768282463256
