1108939,3647358,-71.67405811021702
1108939,7919347,-72.31433659990921
1108939,699259,-72.56250949010823
1108939,3899060,-72.78232548448192
1108939,8596284,-72.85933393736184
1108939,5836378,-72.92670474656178
1108939,242056,-73.03951253178627
1108939,631424,-73.13660089721705
1108939,5101048,-73.24342577665502
1108939,2011059,-73.43417716495458
1108939,8661642,-73.48695713751779
1108939,6707713,-73.53866803434234
1108939,8596286,-73.55201647261342
1108939,5308169,-73.56783207797505
1108939,8596282,-73.5770039922823
1108939,3009955,-73.63908571542875
1108939,7919417,-73.64663365105378
1108939,2561987,-73.68496918067031
1108939,6485678,-73.71238769617207
1108939,4421943,-73.77469708010072
1108939,3865302,-73.888143021975
1108939,7777453,-73.95470345839811
1108939,1889170,-73.95551385797563
1108939,8620089,-73.95609265738062
1108939,2251472,-73.97132009703796
1108939,6564869,-73.98478441289606
1108939,4847697,-73.99350353763283
1108939,3259017,-74.04165694611339
1108939,7844766,-74.10845279428115
1108939,7844765,-74.10851066489072
1108939,6521246,-74.13667767236464
1108939,2918202,-74.13806694027463
1108939,631428,-74.16378989946725
1108939,2068541,-74.1955054442117
1108939,127555,-74.20804370973548
1108939,753531,-74.2089696050445
1108939,6669588,-74.24088025410477
1108939,414222,-74.24348533611222
1108939,6164673,-74.30698194078309
1108939,6758075,-74.30790809641167
1108939,7201778,-74.31259396652294
1108939,3124564,-74.32096727733085
1108939,1889169,-74.33124911189046
1108939,3130232,-74.34861432817942
1108939,6092801,-74.35895279119836
1108939,6013029,-74.36631416357874
1108939,4016944,-74.37585903420006
1108939,7814529,-74.41180455718238
1108939,1787768,-74.41643537378073
1108939,1259514,-74.42488075259456
1108939,1818494,-74.4271380049675
1108939,994116,-74.42719587366342
1108939,6577789,-74.43487320060989
1108939,6225295,-74.44519923415233
1108939,1534209,-74.44548866137588
1108939,6225294,-74.44548866137588
1108939,1480108,-74.44823010547229
1108939,6170676,-74.4531674038015
1108939,610114,-74.4931789384262
1108939,1626692,-74.49404728472382
1108939,7405170,-74.4941051706472
1108939,1626698,-74.4941051706472
1108939,1347694,-74.49526278860284
1108939,6707715,-74.50413769181864
1108939,5769969,-74.51131322965911
1108939,3150726,-74.53921129191508
1108939,3943258,-74.54133224684303
1108939,6793495,-74.55829636906401
1108939,6290174,-74.55910676194007
1108939,6843852,-74.55922252469259
1108939,6868000,-74.580363993293
1108939,6735289,-74.58838370210512
1108939,3904622,-74.59911836358427
1108939,6179150,-74.60016028005094
1108939,5668417,-74.60108629784507
1108939,5744020,-74.60795480772506
1108939,2960283,-74.61713686908693
1108939,6164667,-74.62682611678098
1108939,6164666,-74.62717346248097
1108939,4260849,-74.64923983794058
1108939,5782994,-74.64923983794058
1108939,3607301,-74.64999220562588
1108939,5438508,-74.67636884151777
1108939,3168054,-74.67700556034896
1108939,6969425,-74.69639788819299
1108939,4907683,-74.70261276683917
1108939,2735037,-74.71134707990318
1108939,2918197,-74.71649616761758
1108939,6529622,-74.71748026086824
1108939,610113,-74.73422520759763
1108939,5557512,-74.75164797614653
1108939,2951421,-74.78126625255513
1108939,6783945,-74.78167147077353
1108939,693168,-74.79095148259876
1108939,4600914,-74.80833713324137
1108939,3647366,-74.8182706576806
1108939,1842680,-74.81832854216796
1108939,1133313,-74.82970906815193
1108939,532318,-74.83075106216653
1108939,4260848,-74.83127200101434
1112389,6064417,-83.94958549140128
